Student Enrolment Key,Unit of Study Identifier,Semester,Mode of Study,Gender,Age Category,Dom/Int,Mark,Canvas access Week 1,Canvas access Week 2,Canvas access Week 3,Canvas access Week 4,Canvas access Week 5,Canvas access Week 6,Canvas access Week 7,Canvas access Week 8,Canvas access Week 9,Canvas access Week 10,Canvas access Week 11,Canvas access Week 12,Canvas access Week 13,Canvas access Mid-semester break,Canvas access STUVAC,SUM canvas Access
6446,UNIT S,2,Full Time,M,18 and Under,International,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6447,UNIT O,1,Full Time,F,18 and Under,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6448,UNIT S,2,Full Time,F,18 and Under,Domestic,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6449,UNIT S,1,Full Time,F,18 and Under,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6450,UNIT A,1,Full Time,F,18 and Under,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6451,UNIT A,1,Full Time,M,19-21,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6452,UNIT G,2,Full Time,F,19-21,Domestic,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6453,UNIT A,1,Full Time,F,19-21,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6454,UNIT V,2,Full Time,M,19-21,Domestic,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6455,UNIT W,2,Full Time,F,19-21,International,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6456,UNIT K,1,Full Time,F,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6457,UNIT H,2,Full Time,M,19-21,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6458,UNIT V,2,Full Time,M,19-21,International,50,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,14
6459,UNIT Q,2,Full Time,F,Over 25,Domestic,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6460,UNIT Q,2,Full Time,F,19-21,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6461,UNIT H,2,Part Time,M,19-21,Domestic,58,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
6462,UNIT Y,1,Full Time,M,19-21,International,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6463,UNIT S,2,Full Time,F,18 and Under,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6464,UNIT X,1,Full Time,F,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6465,UNIT X,2,Full Time,F,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6466,UNIT G,2,Part Time,M,22-25,Domestic,37,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,10
6467,UNIT G,2,Full Time,M,19-21,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6468,UNIT X,1,Full Time,F,19-21,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6469,UNIT V,2,Full Time,M,19-21,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6470,UNIT K,1,Full Time,F,19-21,Domestic,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6471,UNIT Y,1,Full Time,M,18 and Under,Domestic,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6472,UNIT X,1,Full Time,F,Over 25,Domestic,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6473,UNIT V,2,Full Time,M,18 and Under,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6474,UNIT Q,2,Full Time,F,19-21,Domestic,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6475,UNIT A,1,Full Time,F,19-21,Domestic,66,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,14
6476,UNIT G,2,Full Time,M,19-21,International,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6477,UNIT W,2,Full Time,M,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6478,UNIT G,2,Full Time,F,19-21,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6479,UNIT O,1,Full Time,F,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6480,UNIT H,2,Full Time,M,19-21,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6481,UNIT S,1,Full Time,F,19-21,Domestic,77,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
6482,UNIT X,1,Full Time,M,19-21,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6483,UNIT V,2,Full Time,M,18 and Under,Domestic,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6484,UNIT O,1,Full Time,F,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6485,UNIT S,2,Full Time,M,19-21,International,57,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,12
6486,UNIT A,1,Full Time,M,19-21,Domestic,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6487,UNIT M,1,Full Time,F,19-21,International,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6488,UNIT K,1,Full Time,F,19-21,International,81,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
6489,UNIT Q,2,Full Time,F,19-21,Domestic,36,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
6490,UNIT V,2,Full Time,M,18 and Under,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6491,UNIT O,1,Full Time,M,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6492,UNIT H,2,Full Time,M,18 and Under,International,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6493,UNIT G,2,Full Time,M,19-21,Domestic,44,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5
6494,UNIT H,2,Full Time,F,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6495,UNIT V,2,Full Time,F,19-21,International,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6496,UNIT H,2,Part Time,M,19-21,Domestic,39,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,13
6497,UNIT O,1,Full Time,M,18 and Under,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6498,UNIT V,2,Full Time,M,19-21,Domestic,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6499,UNIT S,1,Full Time,F,19-21,International,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6500,UNIT V,2,Full Time,M,19-21,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6501,UNIT O,1,Full Time,F,22-25,International,14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
6502,UNIT V,2,Full Time,M,19-21,International,56,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,10
6503,UNIT Q,2,Full Time,F,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6504,UNIT S,1,Full Time,F,19-21,International,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6505,UNIT S,1,Full Time,M,18 and Under,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,14
6506,UNIT H,2,Full Time,F,19-21,International,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6507,UNIT G,2,Full Time,F,19-21,International,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6508,UNIT K,1,Full Time,F,19-21,Domestic,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6509,UNIT H,2,Full Time,F,19-21,International,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6510,UNIT C,1,Full Time,M,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6511,UNIT O,1,Full Time,F,19-21,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14
6512,UNIT O,1,Full Time,M,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,13
6513,UNIT M,1,Full Time,M,19-21,International,62,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,13
6514,UNIT H,2,Full Time,M,19-21,Domestic,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6515,UNIT W,2,Full Time,M,19-21,International,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6516,UNIT S,2,Full Time,F,19-21,International,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6517,UNIT K,1,Full Time,F,19-21,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6518,UNIT V,2,Full Time,F,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6519,UNIT C,1,Part Time,M,19-21,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6520,UNIT X,2,Full Time,F,18 and Under,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6521,UNIT V,2,Full Time,M,18 and Under,Domestic,85,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
6522,UNIT V,2,Full Time,F,18 and Under,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6523,UNIT O,1,Full Time,M,19-21,Domestic,83,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,14
6524,UNIT O,1,Full Time,M,Over 25,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6525,UNIT Q,2,Full Time,F,18 and Under,International,59,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,14
6526,UNIT O,1,Full Time,F,19-21,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6527,UNIT C,1,Full Time,M,19-21,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6528,UNIT V,2,Full Time,M,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6529,UNIT S,1,Full Time,F,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6530,UNIT Z,1,Full Time,M,19-21,Domestic,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6531,UNIT C,1,Full Time,F,22-25,Domestic,66,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
6532,UNIT H,2,Full Time,F,18 and Under,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6533,UNIT S,1,Full Time,M,19-21,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6534,UNIT S,2,Full Time,M,18 and Under,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6535,UNIT H,2,Full Time,F,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6536,UNIT C,1,Full Time,F,18 and Under,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6537,UNIT H,2,Full Time,M,19-21,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6538,UNIT Q,2,Full Time,M,22-25,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,14
6539,UNIT S,1,Full Time,M,18 and Under,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6540,UNIT O,1,Full Time,F,19-21,International,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6541,UNIT S,1,Full Time,F,22-25,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6542,UNIT O,1,Full Time,M,19-21,Domestic,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6543,UNIT S,1,Full Time,F,19-21,International,36,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
6544,UNIT S,1,Full Time,M,19-21,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14
6545,UNIT S,1,Full Time,F,19-21,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6546,UNIT V,2,Full Time,M,19-21,International,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6547,UNIT V,2,Full Time,M,19-21,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6548,UNIT O,1,Full Time,M,19-21,Domestic,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6549,UNIT O,1,Full Time,M,19-21,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6550,UNIT O,1,Full Time,M,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6551,UNIT H,2,Full Time,M,18 and Under,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6552,UNIT S,1,Full Time,M,18 and Under,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6553,UNIT A,1,Full Time,F,19-21,Domestic,54,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
6554,UNIT K,1,Full Time,F,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6555,UNIT S,1,Full Time,M,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6556,UNIT S,2,Full Time,F,18 and Under,International,54,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,6
6557,UNIT S,2,Full Time,F,19-21,International,44,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,9
6558,UNIT V,2,Full Time,M,22-25,Domestic,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6559,UNIT X,2,Full Time,F,19-21,Domestic,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6560,UNIT V,2,Full Time,F,18 and Under,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6561,UNIT G,2,Full Time,M,19-21,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6562,UNIT Z,1,Full Time,M,19-21,Domestic,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6563,UNIT S,1,Full Time,M,19-21,International,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6564,UNIT S,1,Full Time,F,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6565,UNIT T,2,Full Time,M,19-21,International,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6566,UNIT S,2,Full Time,M,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6567,UNIT O,1,Full Time,M,18 and Under,International,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6568,UNIT K,1,Full Time,F,19-21,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6569,UNIT S,1,Full Time,F,19-21,International,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6570,UNIT O,1,Full Time,F,18 and Under,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6571,UNIT K,1,Full Time,M,18 and Under,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6572,UNIT O,1,Full Time,F,19-21,International,29,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,13
6573,UNIT Q,2,Part Time,F,19-21,Domestic,59,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,9
6574,UNIT K,1,Part Time,M,19-21,Domestic,50,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,7
6575,UNIT O,1,Full Time,M,19-21,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6576,UNIT O,1,Full Time,M,18 and Under,Domestic,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6577,UNIT K,1,Full Time,M,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6578,UNIT O,1,Full Time,F,18 and Under,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6579,UNIT H,2,Full Time,M,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6580,UNIT O,1,Full Time,M,18 and Under,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6581,UNIT K,1,Full Time,M,19-21,Domestic,67,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
6582,UNIT Q,2,Part Time,F,19-21,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6583,UNIT T,2,Full Time,M,18 and Under,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6584,UNIT K,1,Full Time,M,22-25,Domestic,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6585,UNIT Q,2,Full Time,F,18 and Under,Domestic,40,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,10
6586,UNIT V,2,Part Time,M,19-21,Domestic,60,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
6587,UNIT V,2,Full Time,F,19-21,International,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6588,UNIT Q,2,Full Time,F,19-21,International,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6589,UNIT A,1,Full Time,F,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6590,UNIT H,2,Full Time,M,22-25,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6591,UNIT W,2,Full Time,M,19-21,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6592,UNIT Q,2,Full Time,F,19-21,International,69,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
6593,UNIT H,2,Full Time,F,19-21,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6594,UNIT O,1,Full Time,M,19-21,International,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6595,UNIT H,2,Full Time,F,18 and Under,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6596,UNIT S,1,Full Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6597,UNIT S,2,Full Time,M,18 and Under,International,63,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
6598,UNIT Q,2,Full Time,F,19-21,Domestic,68,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,13
6599,UNIT V,2,Part Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6600,UNIT V,2,Full Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6601,UNIT X,2,Full Time,F,19-21,International,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6602,UNIT W,2,Full Time,M,19-21,International,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6603,UNIT C,1,Full Time,F,Over 25,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6604,UNIT G,2,Full Time,F,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6605,UNIT S,1,Full Time,M,19-21,Domestic,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6606,UNIT Q,2,Full Time,M,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6607,UNIT Y,1,Full Time,F,19-21,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6608,UNIT Z,1,Full Time,F,18 and Under,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6609,UNIT A,1,Full Time,M,19-21,International,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6610,UNIT S,1,Full Time,F,19-21,International,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6611,UNIT M,1,Full Time,M,22-25,International,54,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
6612,UNIT O,1,Full Time,F,19-21,Domestic,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6613,UNIT A,1,Full Time,F,19-21,International,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6614,UNIT V,2,Full Time,M,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6615,UNIT O,1,Full Time,M,19-21,Domestic,42,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,13
6616,UNIT H,2,Full Time,M,19-21,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6617,UNIT C,1,Full Time,F,19-21,Domestic,52,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,14
6618,UNIT A,1,Full Time,F,19-21,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6619,UNIT S,1,Full Time,M,19-21,Domestic,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6620,UNIT A,1,Full Time,F,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6621,UNIT O,1,Part Time,F,19-21,Domestic,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6622,UNIT O,1,Full Time,M,19-21,Domestic,41,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,14
6623,UNIT V,2,Full Time,F,22-25,International,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6624,UNIT O,1,Full Time,M,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6625,UNIT V,2,Full Time,F,19-21,International,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6626,UNIT V,2,Full Time,F,19-21,International,50,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13
6627,UNIT G,2,Full Time,M,19-21,International,41,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,8
6628,UNIT O,1,Full Time,M,19-21,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6629,UNIT O,1,Full Time,F,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6630,UNIT Z,1,Full Time,M,19-21,Domestic,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6631,UNIT V,2,Full Time,M,19-21,International,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6632,UNIT M,1,Full Time,F,19-21,International,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6633,UNIT K,1,Full Time,F,19-21,Domestic,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6634,UNIT Q,2,Full Time,F,19-21,Domestic,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6635,UNIT H,2,Full Time,F,19-21,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6636,UNIT G,2,Full Time,F,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6637,UNIT X,1,Full Time,M,18 and Under,Domestic,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6638,UNIT H,2,Full Time,F,19-21,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6639,UNIT V,2,Full Time,M,22-25,Domestic,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14
6640,UNIT O,1,Full Time,F,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6641,UNIT Q,2,Full Time,F,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6642,UNIT S,2,Full Time,F,19-21,International,76,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
6643,UNIT Q,2,Full Time,F,19-21,Domestic,65,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
6644,UNIT X,1,Full Time,F,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6645,UNIT T,2,Full Time,F,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6646,UNIT H,2,Full Time,M,18 and Under,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6647,UNIT H,2,Full Time,M,18 and Under,Domestic,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6648,UNIT G,2,Full Time,F,18 and Under,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6649,UNIT A,1,Full Time,F,18 and Under,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6650,UNIT V,2,Full Time,M,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6651,UNIT O,1,Full Time,M,22-25,International,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14
6652,UNIT Q,2,Full Time,F,18 and Under,Domestic,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6653,UNIT V,2,Part Time,M,19-21,Domestic,67,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
6654,UNIT S,2,Full Time,M,19-21,International,31,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
6655,UNIT Z,1,Full Time,M,19-21,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6656,UNIT X,2,Full Time,M,19-21,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6657,UNIT C,1,Full Time,M,19-21,Domestic,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6658,UNIT K,1,Full Time,M,Over 25,International,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6659,UNIT V,2,Full Time,M,18 and Under,Domestic,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6660,UNIT S,1,Full Time,M,19-21,Domestic,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6661,UNIT H,2,Full Time,F,19-21,International,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6662,UNIT X,2,Full Time,F,18 and Under,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6663,UNIT S,1,Full Time,M,18 and Under,Domestic,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6664,UNIT X,1,Full Time,M,22-25,Domestic,50,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,13
6665,UNIT A,1,Full Time,M,19-21,Domestic,33,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3
6666,UNIT H,2,Full Time,M,19-21,International,56,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
6667,UNIT V,2,Full Time,M,18 and Under,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6668,UNIT Q,2,Full Time,M,19-21,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6669,UNIT Q,2,Full Time,F,19-21,Domestic,50,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
6670,UNIT H,2,Full Time,M,19-21,International,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6671,UNIT T,2,Part Time,M,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
6672,UNIT Q,2,Full Time,M,19-21,International,33,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,11
